time_rounded,meter_id,energy_heat_kwh,volume_flow_m3,current_power,t_supply,t_return
2018-01-03 00:00:00+00:00,13,37875.0,908.5,2.0,69.4,32.7
2018-01-03 01:00:00+00:00,13,37876.0,908.6,1.0,69.4,32.7
2018-01-03 02:00:00+00:00,13,37877.0,908.6,1.0,69.4,32.7
2018-01-03 03:00:00+00:00,13,37879.1,908.6,2.1,69.4,32.7
2018-01-03 04:00:00+00:00,13,37880.2,908.6,1.1,69.4,32.7
2018-01-03 05:00:00+00:00,13,37881.1,908.7,0.9,69.4,32.7
2018-01-03 06:00:00+00:00,13,37882.4,908.7,1.3,69.4,32.7
2018-01-03 07:00:00+00:00,13,37883.6,908.7,1.2,69.4,32.7
2018-01-03 08:00:00+00:00,13,37885.2,908.8,1.6,69.4,32.7
2018-01-03 09:00:00+00:00,13,37887.4,908.8,2.2,69.4,32.7
2018-01-03 10:00:00+00:00,13,37888.7,908.8,1.3,69.4,32.7
2018-01-03 11:00:00+00:00,13,37890.1,908.9,1.4,69.4,32.7
2018-01-03 12:00:00+00:00,13,37892.0,908.9,1.9,69.4,32.7
2018-01-03 13:00:00+00:00,13,37893.0,908.9,1.0,69.4,32.7
2018-01-03 14:00:00+00:00,13,37895.1,909.0,2.1,69.4,32.7
2018-01-03 15:00:00+00:00,13,37896.1,909.0,1.0,69.4,32.7
2018-01-03 16:00:00+00:00,13,37897.1,909.0,1.0,69.4,32.7
2018-01-03 17:00:00+00:00,13,37898.8,909.0,1.7,69.4,32.7
2018-01-03 18:00:00+00:00,13,37900.0,909.1,1.2,69.4,32.7
2018-01-03 19:00:00+00:00,13,37901.0,909.1,1.0,69.4,32.7
2018-01-03 20:00:00+00:00,13,37902.0,909.1,1.0,69.4,32.7
2018-01-03 21:00:00+00:00,13,37904.1,909.2,2.1,69.4,32.7
2018-01-03 22:00:00+00:00,13,37905.0,909.2,0.9,69.4,32.7
2018-01-03 23:00:00+00:00,13,37906.0,909.2,1.0,69.4,32.7
2018-01-04 00:00:00+00:00,13,37907.2,909.2,1.2,69.4,32.7
2018-01-04 01:00:00+00:00,13,37909.3,909.3,2.1,69.4,32.7
2018-01-04 02:00:00+00:00,13,37911.0,909.3,1.7,69.4,32.7
2018-01-04 03:00:00+00:00,13,37911.0,909.3,0.0,69.4,32.7
2018-01-04 04:00:00+00:00,13,37913.0,909.4,2.0,69.4,32.7
2018-01-04 05:00:00+00:00,13,37914.3,909.4,1.3,69.4,32.7
2018-01-04 06:00:00+00:00,13,37915.8,909.4,1.5,69.4,32.7
2018-01-04 07:00:00+00:00,13,37917.4,909.5,1.6,69.4,32.7
2018-01-04 08:00:00+00:00,13,37919.2,909.5,1.8,69.4,32.7
2018-01-04 09:00:00+00:00,13,37921.0,909.5,1.8,69.4,32.7
2018-01-04 10:00:00+00:00,13,37921.3,909.5,0.3,69.4,32.7
2018-01-04 11:00:00+00:00,13,37923.0,909.6,1.7,69.4,32.7
2018-01-04 12:00:00+00:00,13,37925.0,909.6,2.0,69.4,32.7
2018-01-04 13:00:00+00:00,13,37926.0,909.6,1.0,69.4,32.7
2018-01-04 14:00:00+00:00,13,37928.0,909.7,2.0,69.4,32.7
2018-01-04 15:00:00+00:00,13,37929.0,909.7,1.0,69.4,32.7
2018-01-04 16:00:00+00:00,13,37930.3,909.7,1.3,69.4,32.7
2018-01-04 17:00:00+00:00,13,37931.9,909.8,1.6,69.4,32.7
2018-01-04 18:00:00+00:00,13,37933.0,909.8,1.1,69.4,32.7
2018-01-04 19:00:00+00:00,13,37934.0,909.8,1.0,69.4,32.7
2018-01-04 20:00:00+00:00,13,37935.1,909.8,1.1,69.4,32.7
2018-01-04 21:00:00+00:00,13,37937.0,909.9,1.9,69.4,32.7
2018-01-04 22:00:00+00:00,13,37938.0,909.9,1.0,69.4,32.7
2018-01-04 23:00:00+00:00,13,37939.0,909.9,1.0,69.4,32.7
2018-01-05 00:00:00+00:00,13,37940.9,910.0,1.9,69.4,32.7
2018-01-05 01:00:00+00:00,13,37942.1,910.0,1.2,69.4,32.7
2018-01-05 02:00:00+00:00,13,37943.9,910.0,1.8,69.4,32.7
2018-01-05 03:00:00+00:00,13,37945.0,910.1,1.1,69.4,32.7
2018-01-05 04:00:00+00:00,13,37947.0,910.1,2.0,69.4,32.7
2018-01-05 05:00:00+00:00,13,37948.0,910.1,1.0,69.4,32.7
2018-01-05 06:00:00+00:00,13,37950.4,910.2,2.4,69.4,32.7
2018-01-05 07:00:00+00:00,13,37952.0,910.2,1.6,69.4,32.7
2018-01-05 08:00:00+00:00,13,37953.1,910.2,1.1,69.4,32.7
2018-01-05 09:00:00+00:00,13,37955.0,910.3,1.9,69.4,32.7
2018-01-05 10:00:00+00:00,13,37956.0,910.3,1.0,69.4,32.7
2018-01-05 11:00:00+00:00,13,37957.1,910.3,1.1,69.4,32.7
2018-01-05 12:00:00+00:00,13,37959.0,910.4,1.9,69.4,32.7
2018-01-05 13:00:00+00:00,13,37961.1,910.4,2.1,69.4,32.7
2018-01-05 14:00:00+00:00,13,37962.0,910.4,0.9,69.4,32.7
2018-01-05 15:00:00+00:00,13,37965.1,910.5,3.1,69.4,32.7
2018-01-05 16:00:00+00:00,13,37966.3,910.5,1.2,69.4,32.7
2018-01-05 17:00:00+00:00,13,37968.1,910.5,1.8,69.4,32.7
2018-01-05 18:00:00+00:00,13,37970.0,910.6,1.9,69.4,32.7
2018-01-05 19:00:00+00:00,13,37971.0,910.6,1.0,69.4,32.7
2018-01-05 20:00:00+00:00,13,37972.0,910.6,1.0,69.4,32.7
2018-01-05 21:00:00+00:00,13,37973.0,910.7,1.0,69.4,32.7
2018-01-05 22:00:00+00:00,13,37974.8,910.7,1.8,69.4,32.7
2018-01-05 23:00:00+00:00,13,37976.6,910.7,1.8,69.4,32.7
2018-01-06 00:00:00+00:00,13,37978.1,910.8,1.5,69.4,32.7
2018-01-06 01:00:00+00:00,13,37979.1,910.8,1.0,69.4,32.7
2018-01-06 02:00:00+00:00,13,37980.3,910.8,1.2,69.4,32.7
2018-01-06 03:00:00+00:00,13,37982.0,910.9,1.7,69.4,32.7
2018-01-06 04:00:00+00:00,13,37984.0,910.9,2.0,69.4,32.7
2018-01-06 05:00:00+00:00,13,37985.0,910.9,1.0,69.4,32.7
2018-01-06 06:00:00+00:00,13,37987.0,911.0,2.0,69.4,32.7
2018-01-06 07:00:00+00:00,13,37988.0,911.0,1.0,69.4,32.7
